budget,budget_per_person,travelers_count,duration_days,preference_encoded,has_nightlife,has_adventure,has_nature,has_food,has_temples,has_shopping,has_beaches,interest_count,trip_style
39539.486574985174,13179.828858328392,3,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
14857.676302460128,7428.838151230064,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
25827.89967280045,25827.89967280045,1,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
120223.66306027625,120223.66306027625,1,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
45864.01775794647,11466.004439486618,4,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
34968.27724508976,11656.09241502992,3,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
50078.97588914388,25039.48794457194,2,4,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
162600.55305223423,81300.27652611712,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
53882.43307935598,26941.21653967799,2,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
43841.38986175258,8768.277972350515,5,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
50070.88692156373,25035.443460781866,2,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
28289.69199075513,14144.845995377565,2,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
55098.801866179274,13774.700466544818,4,5,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
40425.52571786679,8085.105143573358,5,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
67962.43665304214,11327.072775507024,6,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
73990.82429709693,18497.706074274232,4,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
16245.986064839974,16245.986064839974,1,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
51374.484396030755,10274.896879206151,5,7,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
48737.0604225616,24368.5302112808,2,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
40802.96244444601,10200.740611111503,4,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
24039.124272710444,6009.781068177611,4,3,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
47221.98478487715,47221.98478487715,1,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
246421.05049529253,82140.35016509751,3,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
15906.362458731981,5302.120819577327,3,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
42781.59118268415,10695.397795671037,4,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
35549.15200051816,8887.28800012954,4,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
55634.22139932587,18544.740466441956,3,4,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
249578.08229935475,83192.69409978492,3,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
14444.989126359866,14444.989126359866,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
37184.34368529453,9296.085921323633,4,3,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
33380.62817961074,11126.876059870248,3,7,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
31276.761716189165,10425.587238729722,3,3,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
36272.19203806894,9068.048009517235,4,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
49504.9896094604,12376.2474023651,4,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
59463.63897481339,29731.819487406694,2,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
28031.959218486656,14015.979609243328,2,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
45373.58958844817,22686.794794224086,2,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
39787.007583651335,19893.503791825668,2,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
48518.40031435223,16172.800104784075,3,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
234977.59533044085,234977.59533044085,1,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
246566.60101475948,123283.30050737974,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
41096.99163821757,13698.99721273919,3,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
36895.38088737224,12298.460295790746,3,5,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
16779.773063595683,8389.886531797842,2,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
25070.145207151025,12535.072603575512,2,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
18564.654279983395,9282.327139991698,2,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
31937.396494475066,7984.3491236187665,4,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
64528.71383702327,32264.356918511636,2,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
29436.740360887143,14718.370180443571,2,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
74512.9026508901,18628.225662722525,4,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
31358.37106127799,10452.79035375933,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
49224.879272562364,16408.29309085412,3,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
73431.15839778054,24477.052799260182,3,7,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
11055.687857165167,11055.687857165167,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
15277.148715915078,15277.148715915078,1,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
62063.062483703805,15515.765620925951,4,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
52295.13531883742,13073.783829709355,4,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
19975.20932640005,9987.604663200025,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
33524.360685025655,16762.180342512827,2,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
14646.25141281585,7323.125706407925,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
51495.481070093316,25747.740535046658,2,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
20182.09158210904,10091.04579105452,2,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
238931.81791426646,119465.90895713323,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
28827.53734701585,14413.768673507924,2,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
104415.63427169876,34805.211423899585,3,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
45876.572393836854,9175.31447876737,5,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
12785.893309334637,12785.893309334637,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
68861.07682218481,17215.269205546203,4,4,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
155848.9744281584,51949.65814271947,3,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
54677.33873407535,18225.779578025114,3,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
36114.93130530549,9028.732826326372,4,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
15449.668213065095,7724.834106532548,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
10786.552341761808,10786.552341761808,1,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
61911.399352520035,20637.133117506677,3,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
121183.71678941046,60591.85839470523,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
45438.264823151774,11359.566205787944,4,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
116966.99847693011,38988.99949231004,3,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
11072.819873135888,11072.819873135888,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
43196.290108501016,14398.763369500339,3,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
47784.86392094205,15928.28797364735,3,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
67933.81950555024,11322.30325092504,6,6,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
24931.09284861596,12465.54642430798,2,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
25851.190840435753,12925.595420217876,2,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
34730.79855058898,17365.39927529449,2,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
20826.854755676177,6942.284918558726,3,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
28089.189976654252,14044.594988327126,2,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
51349.53004300946,12837.382510752364,4,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
100526.92810243562,50263.46405121781,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
42716.09905891584,10679.02476472896,4,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
12517.560402536596,12517.560402536596,1,3,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
27833.3233653708,9277.774455123601,3,3,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
36562.24388411938,12187.414628039793,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
98227.80701544287,32742.602338480956,3,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
42736.12210521827,14245.374035072755,3,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
66775.28032437689,22258.426774792297,3,5,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
57959.24034146632,9659.873390244387,6,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
38555.285820103694,12851.761940034565,3,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
31929.984133674963,31929.984133674963,1,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
52016.17091841745,13004.042729604362,4,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
41918.77102275547,13972.923674251824,3,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
25008.39376767984,6252.09844191996,4,8,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
38694.762460974365,9673.690615243591,4,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
27799.00799601157,9266.335998670524,3,3,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
26150.64095903806,13075.32047951903,2,4,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
218676.71470644054,109338.35735322027,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
32970.72148892143,16485.360744460715,2,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
56003.32732065923,28001.663660329614,2,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
43940.37465106767,14646.79155035589,3,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
162132.8897461349,81066.44487306745,2,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
77978.83221605167,12996.472036008612,6,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
11010.326328159934,5505.163164079967,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
32218.83317666184,8054.70829416546,4,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
36919.07461318494,12306.35820439498,3,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
236265.3652791333,236265.3652791333,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
32157.700490201092,8039.425122550273,4,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
51516.85887544606,17172.28629181535,3,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
24818.473764939034,12409.236882469517,2,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
8185.479398346409,4092.7396991732044,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
42941.15805822293,21470.579029111464,2,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
38442.71033388431,9610.677583471077,4,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
25716.857216872842,8572.285738957615,3,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
38454.05351779963,9613.513379449907,4,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
62606.16227652189,20868.72075884063,3,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
48908.230825791936,24454.115412895968,2,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
147903.48743524525,49301.162478415084,3,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
52872.548621492584,17624.18287383086,3,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
224240.20164906498,74746.73388302166,3,6,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
18319.284880835847,18319.284880835847,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
9062.520927363417,4531.260463681709,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
11740.664813546578,11740.664813546578,1,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
17885.164520664675,17885.164520664675,1,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
24213.819379253327,8071.2731264177755,3,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
172031.64852734245,172031.64852734245,1,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
31658.436539751754,7914.6091349379385,4,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
46349.570212933075,11587.392553233269,4,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
186323.6865283209,93161.84326416044,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
139828.06102440206,139828.06102440206,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
42989.21517009769,14329.738390032564,3,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
36975.23391007355,12325.077970024517,3,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
49962.931147705945,16654.31038256865,3,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
76131.15290438948,25377.050968129828,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
37960.047412858825,12653.349137619609,3,3,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
93885.56002728018,46942.78001364009,2,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
29381.51022060495,14690.755110302474,2,5,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
30135.300835077604,15067.650417538802,2,5,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
45220.050508261855,22610.025254130927,2,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
37945.40838346768,6324.234730577947,6,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
17488.87478747029,8744.437393735145,2,4,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
244266.6306171916,122133.3153085958,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
37932.762214776885,18966.381107388443,2,5,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
61347.30189916658,15336.825474791645,4,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
15418.616759795133,15418.616759795133,1,3,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
46294.13928680514,11573.534821701285,4,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
34869.669627677606,11623.22320922587,3,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
11884.150836850924,11884.150836850924,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
226783.36822419538,75594.45607473179,3,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
9043.100179404191,4521.550089702096,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
16153.175388593549,16153.175388593549,1,6,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
22738.34877334312,7579.449591114374,3,3,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
66644.94591706709,11107.490986177849,6,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
61269.050539041265,30634.525269520633,2,7,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
58056.92883382264,14514.23220845566,4,3,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
31733.513336324166,6346.7026672648335,5,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
48801.96553595005,24400.982767975023,2,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
52297.91535051607,10459.583070103214,5,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
28297.350183670507,28297.350183670507,1,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
61754.45529548594,10292.409215914324,6,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
85848.5454370879,85848.5454370879,1,7,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
61843.31032678229,20614.436775594095,3,4,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
37647.238757510015,12549.079585836671,3,7,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
55521.562574404714,27760.781287202357,2,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
46173.68021970879,11543.420054927197,4,4,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
219486.27571945856,109743.13785972928,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
155738.0284638374,77869.0142319187,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
75933.88984967521,25311.296616558404,3,6,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
178806.63117319517,178806.63117319517,1,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
8542.727466926457,4271.3637334632285,2,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
13931.286201659257,6965.643100829629,2,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
20562.366839546004,6854.122279848668,3,3,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
42920.25072811053,14306.750242703509,3,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
37067.8465485211,12355.948849507033,3,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
192489.65373182893,96244.82686591447,2,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
35615.21722056096,11871.73907352032,3,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
11216.763689874515,11216.763689874515,1,2,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
38037.99480241541,6339.665800402568,6,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
74811.06513425191,24937.021711417303,3,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
15600.810251800709,7800.4051259003545,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
42723.70049351469,21361.850246757345,2,3,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
63923.31723018409,21307.772410061363,3,5,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
15351.644336919106,7675.822168459553,2,6,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
36909.14547575729,9227.286368939322,4,3,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
37204.115061192,9301.028765298,4,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
97638.57840109558,97638.57840109558,1,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
12472.242405128593,6236.121202564296,2,4,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,BUDGET
59214.749637687404,19738.249879229134,3,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
50154.602953477,25077.3014767385,2,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
57171.536090482376,19057.178696827457,3,5,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
38448.372180072634,38448.372180072634,1,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
130472.2646255673,65236.13231278365,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
27308.2232041547,13654.11160207735,2,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
58099.642373340335,19366.54745778011,3,7,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
28748.62451991709,7187.156129979273,4,4,2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
47086.09649830695,11771.524124576737,4,4,2,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
53248.54367038014,13312.135917595035,4,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
165834.94671252367,82917.47335626183,2,4,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
15229.291110813429,7614.645555406714,2,4,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
30329.240786646402,7582.3101966616005,4,5,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
25596.866266609875,12798.433133304938,2,4,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
11964.181775370967,11964.181775370967,1,2,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,BUDGET
37497.17925209527,18748.589626047637,2,4,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
73993.133868058,14798.626773611599,5,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
69395.09941461324,11565.84990243554,6,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
40946.97323437609,10236.743308594023,4,6,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
35704.78924439667,8926.197311099168,4,4,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
45603.93110979158,22801.96555489579,2,5,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,CULTURAL
39289.73651159148,13096.57883719716,3,8,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
35574.74248906112,17787.37124453056,2,8,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
28629.627167058166,14314.813583529083,2,5,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
187640.37473228129,93820.18736614064,2,3,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
43348.66472512295,14449.554908374317,3,6,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,ADVENTURE
67135.32605999905,11189.221009999841,6,4,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
116818.46155663095,38939.48718554365,3,5,2,0.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,LUXURY
41512.3084213935,8302.4616842787,5,7,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
52112.43739298002,17370.812464326675,3,4,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,NIGHTLIFE
52053.91967495234,26026.95983747617,2,4,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,NIGHTLIFE
78654.88740351732,15730.977480703465,5,6,2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,FAMILY
